station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170528,51.08,75.02,,4.697574,310,19.01399,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170531,48.02,71.96,,5.368656,310,31.093466,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170626,51.08,69.98,,5.816044,310,27.066974,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170714,60.08,69.98,,4.697574,310,18.119214,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170818,62.06,78.98,,4.921268,310,19.908766,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170905,51.08,66.02,,7.381902,310,23.935258,,,0
CHICAGO WAUKEGAN RGNL AP,IL,42.4167,-87.8667,221.6,20170906,46.94,64.04,,4.921268,310,19.01399,,,0.01968505
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170205,22.1,39.92,33.26,6.263432,310,21.027236,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170208,16.16,28.22,27.68,11.408394,310,25.948504,1.2992133,0.9842525,0.09055123
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170212,24.26,46.94,42.26,14.316416,310,44.962494,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170224,29.12,42.08,41.9,10.737312,310,29.974996,0.787402,0,0.0787402
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170302,26.24,37.94,32.36,13.197946,310,29.974996,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170310,24.26,35.96,32.36,11.855782,310,29.08022,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170311,22.1,33.98,26.96,7.158208,310,16.105968,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170404,48.02,55.04,50.72,7.381902,310,18.119214,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170406,41,55.94,46.58,13.869028,310,34.001488,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170407,32,59,46.04,4.921268,310,16.105968,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170416,46.94,71.06,66.74,10.961006,310,29.974996,0,0,0.20078751
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170507,39.92,69.08,53.6,3.802798,310,14.092722,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170523,51.08,66.92,59.72,6.039738,310,25.948504,0,0,0.01181103
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170525,53.06,73.94,60.98,5.59235,310,21.027236,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170619,60.08,82.04,70.7,8.500372,310,51.002232,0,0,0.03149608
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170707,66.92,87.98,81.86,9.842536,310,29.08022,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170714,59,78.08,71.06,6.487126,310,19.908766,0,0,0
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,20170905,53.96,73.04,64.22,12.079476,310,36.014734,0,0,0
DEL RIO INTL AP,TX,29.3783,-100.9269,304.5,20170217,46.04,80.06,,4.697574,310,16.105968,0,0,0
DEL RIO INTL AP,TX,29.3783,-100.9269,304.5,20170325,53.06,84.02,,7.381902,310,23.040482,0,0,0
CHILDRESS MUNI AP,TX,34.4272,-100.2831,594.7,20170127,27.14,50,36.68,7.605596,310,25.053728,0,0,0
CHILDRESS MUNI AP,TX,34.4272,-100.2831,594.7,20170129,33.98,69.08,47.48,11.855782,310,31.093466,0,0,0
CHILDRESS MUNI AP,TX,34.4272,-100.2831,594.7,20170328,53.06,66.92,59.36,15.211192,310,53.910254,0,0,0.98818951
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,20170222,50,86,66.56,8.052984,310,21.922012,0,0,0
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,20170426,55.04,78.08,69.44,14.316416,310,42.054472,0,0,0
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,20170430,39.02,73.04,50.54,14.092722,310,36.90951,0,0,0
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,20170519,60.98,91.04,77,9.395148,310,31.988242,0,0,0.27165369
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,20170522,57.92,78.08,63.68,8.052984,310,46.080964,0,0,0.20078751
SAN ANGELO,TX,31.3711,-100.4922,576.1,20170101,41,75.92,56.12,6.71082,310,44.067718,0,0,0.01968505
SAN ANGELO,TX,31.3711,-100.4922,576.1,20170325,42.08,80.96,63.32,6.487126,310,19.908766,0,0,0
LUBBOCK,TX,33.6542,-101.8136,993.3,20170430,35.96,64.94,44.96,22.816788,310,53.015478,0,0,0
LUBBOCK,TX,33.6542,-101.8136,993.3,20170526,59,96.08,80.6,11.632088,310,29.974996,0,0,0
LUBBOCK,TX,33.6542,-101.8136,993.3,20170731,66.02,82.94,,6.71082,310,31.988242,0,0,1.16141795
LUBBOCK,TX,33.6542,-101.8136,993.3,20170917,62.96,86,71.6,12.30317,310,48.988986,0,0,0.44881914
EL PASO INTL AP,TX,31.8111,-106.3758,1194.2,20170314,46.94,84.92,63.68,4.47388,310,21.027236,0,0,0
EL PASO INTL AP,TX,31.8111,-106.3758,1194.2,20170511,53.06,82.94,67.46,5.816044,310,19.908766,0,0,0
AMARILLO,TX,35.2333,-101.7089,1093.3,20170324,39.92,55.94,51.8,27.290668,310,51.002232,0,0,0.01181103
AMARILLO,TX,35.2333,-101.7089,1093.3,20170803,62.06,87.98,73.22,8.500372,310,31.093466,0,0,0.29921276
AMARILLO,TX,35.2333,-101.7089,1093.3,20170816,66.02,86,74.66,8.94776,310,19.908766,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170101,46.04,73.04,,10.737312,310,48.988986,,0,0.14173236
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170131,46.04,78.08,,14.092722,310,31.093466,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170206,48.02,82.94,,11.408394,310,25.948504,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170222,51.08,89.96,,8.724066,310,21.922012,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170313,46.04,59,,8.052984,310,25.053728,,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170326,53.96,84.92,,12.974252,310,31.988242,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170430,37.04,75.92,,14.092722,310,40.936002,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170501,55.94,89.06,,11.408394,310,27.96175,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170604,60.08,91.04,,5.59235,310,34.001488,0,0,0
FT STOCKTON PECOS AP,TX,30.9119,-102.9167,917.4,20170618,71.96,102.02,,15.211192,310,34.001488,0,0,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170307,31.1,62.06,,5.59235,310,16.105968,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170318,46.94,80.96,,5.816044,310,17.000744,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170319,46.04,73.94,,4.250186,310,12.974252,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170330,44.96,69.08,,19.908766,310,46.080964,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170401,37.94,77,,6.487126,310,18.119214,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170527,53.06,82.94,,8.500372,310,21.922012,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170703,64.94,100.94,,7.605596,310,14.987498,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170704,62.96,104,,7.381902,310,21.922012,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170709,66.92,102.02,,5.816044,310,14.987498,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170712,62.06,102.02,,6.71082,310,17.000744,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170726,66.02,98.96,,9.618842,310,19.01399,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170731,64.94,104,,8.276678,310,17.000744,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170808,62.96,100.04,,8.052984,310,19.908766,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170809,64.04,100.04,,8.724066,310,19.908766,,,0
LEMOORE REEVES NAS,CA,36.3333,-119.95,70.7,20170829,77,116.96,,8.724066,310,25.053728,,,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170107,53.06,69.98,57.38,2.23694,310,10.06623,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170117,44.06,66.02,54.14,2.013246,310,14.987498,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170128,39.92,73.94,54.68,4.921268,310,12.974252,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170129,44.96,80.06,58.82,4.026492,310,12.974252,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170208,57.92,71.06,62.06,4.026492,310,14.092722,0,0,0.03149608
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170209,55.94,73.04,61.34,4.921268,310,17.000744,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170226,48.92,57.02,53.06,5.368656,310,16.105968,,0,0.05905515
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170303,50,80.96,64.58,4.697574,310,14.092722,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170310,53.96,82.04,66.92,4.250186,310,16.105968,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170323,53.06,69.98,60.8,7.605596,310,21.922012,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170410,51.98,75.02,61.88,4.026492,310,18.119214,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170415,51.08,75.92,61.7,4.921268,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170427,57.92,80.06,64.22,9.618842,310,36.014734,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170430,57.02,86,70.16,5.144962,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170504,60.08,78.08,69.08,5.59235,310,17.000744,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170523,60.08,82.04,66.74,6.71082,310,21.027236,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170524,59,71.06,63.5,6.263432,310,19.01399,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170601,62.06,73.94,65.12,5.144962,310,16.105968,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170625,64.04,89.06,72.86,4.47388,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170705,64.04,84.92,71.42,5.144962,310,14.987498,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170712,66.92,86,73.58,5.816044,310,16.105968,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170714,64.94,84.92,71.42,6.263432,310,16.105968,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170726,68,84.02,73.76,6.934514,310,21.027236,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170822,66.02,82.94,71.96,6.71082,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170828,66.92,89.06,73.76,4.697574,310,23.040482,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170901,71.96,102.02,81.86,5.368656,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170905,69.98,84.92,75.02,6.934514,310,19.01399,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170910,66.92,91.04,,5.144962,310,19.908766,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,20170912,68,80.06,74.3,8.724066,310,18.119214,0,0,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170210,53.96,64.04,,2.460634,310,10.961006,,,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170422,57.92,93.92,,3.802798,310,19.908766,0,0,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170609,57.02,80.96,,8.276678,310,17.000744,0,0,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170829,77,109.04,,4.026492,310,18.119214,0,0,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170905,69.08,93.02,,4.026492,310,17.000744,0,0,0
VAN NUYS AP,CA,34.2097,-118.4892,234.7,20170914,60.08,73.94,,4.250186,310,14.987498,0,0,0
CAMARILLO AP,CA,34.2167,-119.0833,23.5,20170108,50,71.06,,2.908022,310,12.974252,0,0,0
CAMARILLO AP,CA,34.2167,-119.0833,23.5,20170223,39.92,60.08,,5.816044,310,25.948504,0,0,0
CAMARILLO AP,CA,34.2167,-119.0833,23.5,20170531,59,69.08,,5.144962,310,23.040482,0,0,0
BURBANK GLENDALE PASADENA AP,CA,34.2006,-118.3575,225.9,20170223,46.04,57.02,,13.645334,310,27.96175,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170117,33.98,62.06,43.16,4.250186,310,16.105968,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170123,41,53.06,50.18,4.697574,310,23.040482,0,0,0.12992133
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170209,55.94,73.94,64.76,6.039738,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170225,33.08,51.98,45.32,2.908022,310,12.079476,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170228,35.96,60.08,48.56,4.47388,310,12.974252,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170305,39.92,60.08,54.5,9.618842,310,36.90951,0,0,0.0393701
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170318,55.94,82.94,69.26,4.697574,310,17.000744,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170322,51.08,68,61.88,5.368656,310,36.90951,0,0,0.0393701
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170325,50,66.92,59.72,5.59235,310,21.922012,0,0,0.03149608
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170411,48.02,77,61.16,3.802798,310,14.092722,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170417,57.92,82.94,69.26,6.71082,310,29.08022,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170418,59,66.92,66.02,8.500372,310,21.922012,0,0,0.33070884
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170423,53.96,78.08,68.54,7.158208,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170424,51.08,75.92,63.86,10.961006,310,29.974996,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170426,51.08,78.08,63.68,6.487126,310,25.948504,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170503,69.08,96.98,82.04,7.158208,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170508,55.94,80.96,66.56,4.47388,310,16.105968,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170510,60.98,82.94,74.66,8.94776,310,19.908766,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170511,57.92,84.02,70.16,7.82929,310,21.027236,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170513,46.04,73.04,57.92,5.368656,310,25.053728,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170515,55.04,75.02,63.5,6.71082,310,23.935258,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170518,51.98,82.04,66.92,5.59235,310,16.105968,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170620,82.94,109.94,96.8,7.158208,310,19.908766,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170626,71.06,104,88.52,7.381902,310,18.119214,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170701,71.96,98.96,85.82,6.71082,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170719,71.06,100.04,85.82,7.381902,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170724,77,102.92,90.86,10.513618,310,21.922012,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170726,75.02,100.04,87.44,7.381902,310,18.119214,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,20170812,73.94,102.02,86.72,5.59235,310,19.908766,0,0,0
BISHOP AP,CA,37.3711,-118.3581,1250.3,20170125,10.22,37.04,23.18,3.802798,310,14.987498,0,0,0
BISHOP AP,CA,37.3711,-118.3581,1250.3,20170310,35.96,75.02,54.68,5.816044,310,14.987498,0,0,0
BISHOP AP,CA,37.3711,-118.3581,1250.3,20170629,57.02,98.96,80.42,6.487126,310,18.119214,0,0,0
BISHOP AP,CA,37.3711,-118.3581,1250.3,20170901,55.94,96.08,73.58,4.47388,310,12.974252,0,0,0
BLYTHE AP,CA,33.6186,-114.7142,120.4,20170331,59,77,,12.30317,310,38.922756,0,0,0
BARSTOW DAGGETT AP,CA,34.8536,-116.7858,584.3,20170112,42.08,51.08,,3.579104,310,18.119214,,0,0.18897648
BARSTOW DAGGETT AP,CA,34.8536,-116.7858,584.3,20170205,39.92,59,,7.381902,310,29.08022,0,0,0
BARSTOW DAGGETT AP,CA,34.8536,-116.7858,584.3,20170607,69.98,102.02,,11.632088,310,29.974996,0,0,0
BARSTOW DAGGETT AP,CA,34.8536,-116.7858,584.3,20170913,68,98.96,,15.211192,310,36.90951,0,0,0
BARSTOW DAGGETT AP,CA,34.8536,-116.7858,584.3,20170917,64.04,91.94,,8.500372,310,21.027236,0,0,0
LOS ANGELES INTL AP,CA,33.9381,-118.3889,29.6,20170418,57.02,75.02,61.34,7.158208,310,23.040482,0,0,0
NEEDLES AP,CA,34.7675,-114.6189,271.3,20170323,57.92,77,,10.513618,310,27.96175,0,0,0
NEEDLES AP,CA,34.7675,-114.6189,271.3,20170331,53.96,73.04,,8.052984,310,25.053728,0,0,0
PALMDALE AP,CA,34.6294,-118.0836,769.3,20170317,46.94,82.04,,3.802798,310,16.105968,0,0,0
PALMDALE AP,CA,34.6294,-118.0836,769.3,20170330,48.02,71.96,,23.264176,310,55.028724,0,0,0
PALMDALE AP,CA,34.6294,-118.0836,769.3,20170409,35.06,66.02,,6.263432,310,25.053728,0,0,0
PALMDALE AP,CA,34.6294,-118.0836,769.3,20170512,53.06,80.96,,17.89552,310,36.90951,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170107,51.98,71.06,58.46,2.23694,310,12.079476,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170116,53.06,64.04,57.56,4.250186,310,18.119214,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170126,44.06,62.06,52.34,3.802798,310,19.01399,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170209,57.02,71.06,61.7,5.368656,310,21.027236,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170221,55.94,73.94,61.52,4.921268,310,21.922012,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170307,48.02,66.92,56.84,4.697574,310,19.908766,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170308,53.06,75.02,62.06,4.026492,310,19.908766,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170311,57.02,69.08,64.04,3.579104,310,14.092722,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170407,57.92,71.06,63.86,5.144962,310,18.119214,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170408,59,69.98,63.14,7.381902,310,27.066974,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170410,53.96,71.06,62.24,4.697574,310,17.000744,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170417,57.92,73.94,63.68,7.605596,310,23.040482,0,0,0.01181103
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170508,53.06,66.92,57.56,8.500372,310,23.935258,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170520,64.04,84.92,73.22,6.263432,310,25.053728,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170627,64.04,80.06,73.58,6.263432,310,14.092722,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,20170713,69.98,78.98,73.58,6.71082,310,18.119214,0,0,0
SANTA BARBARA MUNI AP,CA,34.4258,-119.8425,2.7,20170408,50,68,,10.06623,310,36.90951,0,0,0
SANTA BARBARA MUNI AP,CA,34.4258,-119.8425,2.7,20170911,64.94,82.04,,6.71082,310,25.948504,0,0,0.01968505
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170105,30.2,51.08,,2.013246,310,8.94776,0,0,0
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170218,46.04,60.08,,8.500372,310,29.974996,,0,0.01968505
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170228,35.96,60.98,,5.816044,310,17.000744,0,0,0
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170327,39.92,64.04,,8.500372,310,23.935258,0,0,0
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170512,39.02,69.08,,8.500372,310,25.948504,,0,0
SANTA ROSA SONOMA CO AP,CA,38.5039,-122.8103,34.7,20170612,46.04,75.92,,5.59235,310,23.040482,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170105,39.02,51.98,,5.59235,310,21.027236,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170214,46.04,64.94,,3.579104,310,16.105968,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170223,41,55.04,,8.052984,310,27.96175,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170310,53.06,69.08,,4.250186,310,12.974252,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170314,53.06,78.08,,5.368656,310,16.105968,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170409,42.08,62.06,,6.71082,310,21.027236,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170415,44.96,66.92,,5.816044,310,19.908766,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170520,55.94,84.92,,6.934514,310,21.027236,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170618,66.02,96.98,,6.487126,310,25.053728,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170722,55.94,84.02,,6.934514,310,18.119214,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170729,55.04,66.02,,9.618842,310,25.053728,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170803,62.06,75.02,,7.381902,310,23.935258,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170820,60.98,73.94,,9.171454,310,19.908766,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170903,66.92,89.06,,7.605596,310,21.027236,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170908,60.08,69.98,,8.052984,310,23.040482,0,0,0
OAKLAND METRO INTL AP,CA,37.7214,-122.2208,1.8,20170910,57.02,91.94,,5.368656,310,16.105968,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170117,31.1,46.04,39.38,3.35541,310,12.079476,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170223,32,53.96,43.16,2.684328,310,18.119214,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170308,37.94,68,50.72,3.579104,310,16.105968,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170312,48.92,75.92,61.16,4.026492,310,16.105968,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170314,48.02,78.98,61.52,2.23694,310,12.079476,,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170414,39.92,64.04,51.08,7.381902,310,23.040482,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170421,50,78.08,61.34,6.71082,310,17.000744,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170707,64.94,109.04,83.48,6.039738,310,19.908766,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170826,60.08,105.08,79.52,4.47388,310,18.119214,0,0,0
SACRAMENTO EXECUTIVE AP,CA,38.5069,-121.495,4.6,20170831,55.94,100.94,75.92,3.131716,310,18.119214,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170114,37.04,62.96,45.68,4.697574,310,19.01399,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170706,53.06,73.04,60.98,8.94776,310,21.027236,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170714,53.06,69.08,58.82,7.158208,310,21.922012,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170729,53.96,66.92,58.82,8.052984,310,23.040482,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170902,66.02,109.04,81.32,7.158208,310,18.119214,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,20170911,64.04,96.08,74.66,8.500372,310,27.066974,0,0,0.0393701
